t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1
1802.24,-0,0,-0,0.317739,0.230097,0.160027,-0.0398835,0.263046
1802.32,-0,0,-0,0.31716,0.230097,0.158001,-0.0398835,0.212984
1802.4,-0,0,-0,0.31716,0.230097,0.150478,-0.0398835,0.190412
1802.48,-0,0,-0,0.310505,0.230097,0.158001,-0.0398835,0.180284
1802.56,-0,0,-0,0.288512,0.230097,0.151925,-0.0398835,0.179994
1802.64,-0,0,-0,0.256969,0.230097,0.149899,-0.0398835,0.179994
1802.72,-0,0,-0,0.23353,0.230097,0.149899,-0.0398835,0.179994
1802.8,-0,0,-0,0.230925,0.230097,0.149899,-0.0475534,0.179994
1802.88,-0,0,-0,0.230925,0.230097,0.149899,-0.0398835,0.199383
1802.96,-0,0,-0,0.230925,0.230097,0.149899,-0.0398835,0.199962
1803.04,-0,0,-0,0.230925,0.230097,0.149899,-0.0398835,0.209511
1803.12,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.219929
1803.2,-0,0,-0,0.230925,0.230097,0.159738,-0.0398835,0.219929
1803.28,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.253786
1803.36,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.259863
1803.44,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.259863
1803.52,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.259863
1803.6,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.259863
1803.68,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.250314
1803.76,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.232372
1803.84,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.214141
1803.92,-0,0,-0,0.230925,0.230097,0.160027,-0.0383495,0.174496
1804,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.162053
1804.08,-0,0,-0,0.230925,0.230097,0.160027,-0.0398835,0.151925
