t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1,cft0,cft1,pee0,pee1
18.4761,-0,0,-0,0.414103,-0.0107379,0,-0,0.640109,0.0241039,2.88373,102.723,66.3239
18.524,-0,0,-0,0.414103,-0.0107379,0,-0,0.649658,0.0267208,2.87498,102.723,66.3239
18.5721,-0,0,-0,0.414103,-0.0107379,0,-0,0.640398,0.0238537,2.87466,102.723,66.3239
18.62,-0,0,-0,0.414103,-0.0107379,0,-0,0.640109,0.0242487,2.86958,102.723,66.3239
18.668,-0,0,-0,0.414103,-0.0107379,0,-0,0.623903,0.0239374,2.86357,102.723,66.3239
18.716,-0,0,-0,0.414103,-0.0107379,0,-0.0076699,0.594676,0.0246779,2.85893,102.723,66.3239
18.764,-0,0,-0,0.414103,-0.0107379,0,-0,0.580496,0.0242487,2.85809,102.723,66.3239
18.812,-0,0,-0,0.414103,-0.0107379,0,-0.0076699,0.564002,0.0239583,2.85552,102.723,66.3239
18.86,-0,0,-0,0.414103,-0.0107379,0,-0.00153398,0.55069,0.0257876,2.84702,102.723,66.3239
18.908,-0,0,-0,0.414103,-0.0107379,0,-0,0.503521,0.0274955,2.84451,102.723,66.3239
18.956,-0,0,-0,0.414103,-0.0107379,0,-0,0.474583,0.028,2.83835,102.723,66.3239
19.0041,-0,0,-0,0.414103,-0.0107379,0,-0,0.417286,0.0284605,2.84095,102.723,66.3239
19.0521,-0,0,-0,0.414103,-0.0107379,0,-0,0.395582,0.0281957,2.83651,102.723,66.3239
19.1,-0,0,-0,0.412945,-0.0107379,0,-0,0.355069,0.0302985,2.81214,102.723,66.4257
19.148,-0,0,-0,0.402817,-0.0107379,0,-0,0.322948,0.028178,2.50759,102.723,67.3159
19.196,-0,0,-0,0.367223,-0.0107379,0,-0,0.296614,0.0266271,1.23354,102.723,70.4446
19.244,-0,0,-0,0.329604,-0.0107379,0,-0,0.247131,0.0293428,0.471737,102.723,73.7512
19.292,-0,0,-0,0.302113,-0.0107379,0,-0,0.233819,0.0278209,0.258639,102.723,76.1677
19.34,-0,0,-0,0.260442,-0.0107379,0,-0,0.230636,0.0297321,0.0746391,102.723,79.8304
19.388,-0,0,-0,0.235845,-0.0107379,0,-0,0.220508,0.0290689,0.0545985,102.723,81.9925
19.436,-0,0,-0,0.231215,-0.0107379,0,-0,0.212116,0.0316386,0.0494065,102.723,82.3995
